GEO_ID,State,County,POPESTIMATE2019,Est. Med HH Income (2018 Dollars),Margin of Error,Lat,Lng
0500000US39131,Ohio,Pike County,27772,43729,3022,39.0713471,-83.03613759999999
0500000US39133,Ohio,Portage County,162466,56618,1432,41.1887572,-81.2518833
0500000US39135,Ohio,Preble County,40882,55374,1904,39.7778251,-84.68974949999999
0500000US39137,Ohio,Putnam County,33861,62001,1942,41.0540759,-84.1857115
0500000US39139,Ohio,Richland County,121154,47346,1723,40.7566723,-82.5185837
0500000US39141,Ohio,Ross County,76666,48403,1554,39.3584253,-82.99316069999999
0500000US39143,Ohio,Sandusky County,58518,51701,1582,41.3559092,-83.12200740000002
0500000US39145,Ohio,Scioto County,75314,39731,1594,38.861065,-82.99316069999999
0500000US39147,Ohio,Seneca County,55178,49936,2160,41.1585179,-83.1649001
0500000US39149,Ohio,Shelby County,48590,61042,2368,40.3689335,-84.2278796
0500000US39151,Ohio,Stark County,370606,52190,705,40.8684676,-81.2518833
0500000US39153,Ohio,Summit County,541013,55448,840,41.0918991,-81.5596427
0500000US39155,Ohio,Trumbull County,197974,45975,1002,41.3064984,-80.7214417
0500000US39157,Ohio,Tuscarawas County,91987,51170,1952,40.3978972,-81.42789839999999
0500000US39159,Ohio,Union County,58988,82775,2951,40.36163820000001,-83.33618799999999
0500000US39161,Ohio,Van Wert County,28275,52754,1607,40.871234,-84.56414699999999
0500000US39163,Ohio,Vinton County,13085,42114,3941,39.2875595,-82.5185837
0500000US39165,Ohio,Warren County,234602,83330,1930,39.4241422,-84.1857115
0500000US39167,Ohio,Washington County,59911,48572,2183,39.4626397,-81.47183869999999
0500000US39169,Ohio,Wayne County,115710,56348,1184,40.7588598,-81.9534815
0500000US39171,Ohio,Williams County,36692,49491,1657,41.55076020000001,-84.5222189
0500000US39173,Ohio,Wood County,130817,59789,1513,41.34784579999999,-83.67739279999999
0500000US39175,Ohio,Wyandot County,21772,52940,3242,40.8471492,-83.33618799999999
0500000US40001,Oklahoma,Adair County,22194,32986,2093,35.9127307,-94.645035
0500000US40003,Oklahoma,Alfalfa County,5702,59569,3294,36.7435919,-98.3964938
0500000US40005,Oklahoma,Atoka County,13758,38821,2108,34.4509901,-95.9832577
0500000US40007,Oklahoma,Beaver County,5311,51996,2752,36.7440186,-100.5296115
0500000US40009,Oklahoma,Beckham County,21859,48725,5363,35.2687266,-99.634135
0500000US40011,Oklahoma,Blaine County,9429,50391,6924,35.8825489,-98.3964938
0500000US40013,Oklahoma,Bryan County,47995,43245,2238,33.902127,-96.3226072
0500000US40015,Oklahoma,Caddo County,28762,44588,2074,35.10556,-98.3088441
0500000US40017,Oklahoma,Canadian County,148306,71157,1481,35.5593784,-98.04651849999999
0500000US40019,Oklahoma,Carter County,48111,49216,1550,34.1996254,-97.35165579999999
0500000US40021,Oklahoma,Cherokee County,48657,40936,1729,35.8994729,-94.976654
0500000US40023,Oklahoma,Choctaw County,14672,32129,1972,33.9851472,-95.51973939999999
0500000US40025,Oklahoma,Cimarron County,2137,46071,7925,36.7936335,-102.6216211
0500000US40027,Oklahoma,Cleveland County,284014,62863,1106,35.254964,-97.35165579999999
0500000US40029,Oklahoma,Coal County,5495,40000,3892,34.568577,-96.2800864
0500000US40031,Oklahoma,Comanche County,120749,52227,1511,34.6612778,-98.3964938
0500000US40033,Oklahoma,Cotton County,5666,51623,4220,34.309094,-98.3964938
0500000US40035,Oklahoma,Craig County,14142,41701,2010,36.7571907,-95.1432068
0500000US40037,Oklahoma,Creek County,71522,49578,1759,35.8362494,-96.3226072
0500000US40039,Oklahoma,Custer County,29003,48884,2251,35.6710818,-98.92453429999999
0500000US40041,Oklahoma,Delaware County,43009,39742,1445,36.4263135,-94.81059549999999
0500000US40043,Oklahoma,Dewey County,4891,50037,5573,36.017265,-98.92453429999999
0500000US40045,Oklahoma,Ellis County,3859,52705,3259,36.2920072,-99.8124935
0500000US40047,Oklahoma,Garfield County,61056,51332,2166,36.4361392,-97.87216
0500000US40049,Oklahoma,Garvin County,27711,45066,1758,34.7289063,-97.35165579999999
0500000US40051,Oklahoma,Grady County,55834,58177,2037,35.0472662,-97.87216
0500000US40053,Oklahoma,Grant County,4333,56287,5602,36.79093,-97.69822719999999
0500000US40055,Oklahoma,Greer County,5712,38322,2501,34.9338651,-99.456155
0500000US40057,Oklahoma,Harmon County,2653,41607,5454,34.7305114,-99.8124935
0500000US40059,Oklahoma,Harper County,3688,50114,8214,36.8203755,-99.634135
0500000US40061,Oklahoma,Haskell County,12627,39375,2766,35.2393825,-95.1015225
0500000US40063,Oklahoma,Hughes County,13279,39265,1928,35.1380279,-96.3226072
0500000US40065,Oklahoma,Jackson County,24530,45757,2590,34.5834576,-99.456155
0500000US40067,Oklahoma,Jefferson County,6002,37319,1687,34.1672949,-97.87216
0500000US40069,Oklahoma,Johnston County,11085,40077,4060,34.2855117,-96.62106109999999
0500000US40071,Oklahoma,Kay County,43538,45426,1758,36.8234478,-97.179026
0500000US40073,Oklahoma,Kingfisher County,15765,60656,8548,35.9181468,-97.87216
0500000US40075,Oklahoma,Kiowa County,8708,38209,4061,34.9742541,-98.92453429999999
0500000US40077,Oklahoma,Latimer County,10073,42363,2856,34.835035,-95.3102505
0500000US40079,Oklahoma,Le Flore County,49853,39769,1250,34.8622042,-94.645035
0500000US40081,Oklahoma,Lincoln County,34877,49362,1963,35.6342646,-96.83509989999999
0500000US40083,Oklahoma,Logan County,48011,62035,4210,35.9404623,-97.5247243
0500000US40085,Oklahoma,Love County,10253,52007,5419,33.985839,-97.2221421
0500000US40087,Oklahoma,McClain County,40474,64492,2463,35.0282316,-97.4814163
0500000US40089,Oklahoma,McCurtain County,32832,35829,1373,34.1481711,-94.81059549999999
0500000US40091,Oklahoma,McIntosh County,19596,37086,1988,35.3466151,-95.6457951
0500000US40093,Oklahoma,Major County,7629,54118,2605,36.3479671,-98.5281613
0500000US40095,Oklahoma,Marshall County,16931,45828,2396,34.0103349,-96.79223549999999
0500000US40097,Oklahoma,Mayes County,41100,48853,2237,36.2322429,-95.3102505
0500000US40099,Oklahoma,Murray County,14073,51490,2683,34.4383273,-97.0498442
0500000US40101,Oklahoma,Muskogee County,67997,42689,1814,35.7111198,-95.3102505
0500000US40103,Oklahoma,Noble County,11131,53253,4133,36.4799034,-97.179026
0500000US40105,Oklahoma,Nowata County,10076,41895,2287,36.7344388,-95.6457951
0500000US40107,Oklahoma,Okfuskee County,11993,38527,2414,35.4878871,-96.3226072
0500000US40109,Oklahoma,Oklahoma County,797434,52855,570,35.6038323,-97.35165579999999
0500000US40111,Oklahoma,Okmulgee County,38465,42175,2306,35.6795873,-95.9832577
0500000US40113,Oklahoma,Osage County,46963,47789,1927,36.6189367,-96.2375947
0500000US40115,Oklahoma,Ottawa County,31127,39070,1109,36.7710787,-94.81059549999999
0500000US40117,Oklahoma,Pawnee County,16376,47413,2347,36.2918339,-96.7065914
0500000US40119,Oklahoma,Payne County,81784,40944,1977,36.1449988,-97.0068393
0500000US40121,Oklahoma,Pittsburg County,43654,45346,2004,34.9879281,-95.81428849999999
0500000US40123,Oklahoma,Pontotoc County,38284,49235,1957,34.7685043,-96.663812
0500000US40125,Oklahoma,Pottawatomie County,72592,47683,1214,35.275439,-97.0068393
0500000US40127,Oklahoma,Pushmataha County,11096,37457,2145,34.4820384,-95.3102505
0500000US40129,Oklahoma,Roger Mills County,3583,47667,8528,35.616176,-99.634135
0500000US40131,Oklahoma,Rogers County,92459,62949,1469,36.3898068,-95.6457951
0500000US40133,Oklahoma,Seminole County,24258,38706,1457,35.1197519,-96.663812
0500000US40135,Oklahoma,Sequoyah County,41569,38328,1622,35.5155322,-94.7691586
0500000US40137,Oklahoma,Stephens County,43143,46166,1704,34.5203466,-97.87216
0500000US40139,Oklahoma,Texas County,19983,50450,4014,36.8301318,-101.4339148
0500000US40141,Oklahoma,Tillman County,7250,40462,2611,34.4478348,-98.92453429999999
0500000US40143,Oklahoma,Tulsa County,651552,53902,541,36.1593471,-95.94097099999999
0500000US40145,Oklahoma,Wagoner County,81289,61566,1348,35.91923970000001,-95.51973939999999
0500000US40147,Oklahoma,Washington County,51527,52103,2180,36.6770984,-95.94097099999999
0500000US40149,Oklahoma,Washita County,10916,52510,3096,35.3234027,-98.92453429999999
0500000US40151,Oklahoma,Woods County,8793,56899,6071,36.7181862,-98.7481167
0500000US40153,Oklahoma,Woodward County,20211,58706,3782,36.413792,-99.3673084
0500000US41001,Oregon,Baker County,16124,43921,2509,44.7652304,-117.67692
0500000US41003,Oregon,Benton County,93053,58655,1968,44.6281686,-123.3873877
0500000US41005,Oregon,Clackamas County,418187,76597,1050,45.2023855,-122.1188945
0500000US41007,Oregon,Clatsop County,40224,52583,2663,46.0210796,-123.7653042
0500000US41009,Oregon,Columbia County,52354,59714,3078,45.9197103,-123.0357231
0500000US41011,Oregon,Coos County,64487,43308,1940,43.242897,-124.105737
0500000US41013,Oregon,Crook County,24404,44524,3873,44.0978126,-120.0963654
0500000US41015,Oregon,Curry County,22925,46396,3602,42.54405029999999,-124.2781762
0500000US41017,Oregon,Deschutes County,197692,63680,2405,43.83251,-121.2616541
0500000US41019,Oregon,Douglas County,110980,45812,1303,43.1260694,-123.2492364
0500000US41021,Oregon,Gilliam County,1912,42976,4505,45.4565608,-120.1802024
0500000US41023,Oregon,Grant County,7199,45357,5774,44.4384077,-118.8917326
0500000US41025,Oregon,Harney County,7393,41797,4574,43.1423225,-119.0116305
0500000US41027,Oregon,Hood River County,23382,62935,4086,45.5605475,-121.6378798
0500000US41029,Oregon,Jackson County,220944,50851,984,42.334535,-122.7646577
0500000US41031,Oregon,Jefferson County,24658,50339,3686,44.6673324,-121.1785788
0500000US41033,Oregon,Josephine County,87487,43046,1996,42.3447572,-123.4568737
0500000US41035,Oregon,Klamath County,68238,43522,2272,42.69527670000001,-121.6142133
0500000US41037,Oregon,Lake County,7869,36627,4928,42.6986344,-120.565768
0500000US41039,Oregon,Lane County,382067,49958,934,43.9610092,-122.6618227
0500000US41041,Oregon,Lincoln County,49962,46061,1891,44.609549,-123.9423591
0500000US41043,Oregon,Linn County,129749,52097,1597,44.4099768,-122.53401
0500000US41045,Oregon,Malheur County,30571,42478,3046,43.21716,-117.5791892
0500000US41047,Oregon,Marion County,347818,56097,1191,44.8446393,-122.5927411
0500000US41049,Oregon,Morrow County,11603,55440,4735,45.4514124,-119.6243921
0500000US41051,Oregon,Multnomah County,812855,64337,779,45.5145659,-122.5863211
0500000US41053,Oregon,Polk County,86085,58344,2074,44.9266528,-123.4919256
0500000US41055,Oregon,Sherman County,1780,48056,5142,45.4122013,-120.753042
0500000US41057,Oregon,Tillamook County,27036,47500,4634,45.5293478,-123.7052374
0500000US41059,Oregon,Umatilla County,77950,51887,1508,45.7750424,-118.7606453
0500000US41061,Oregon,Union County,26835,48617,3393,45.2334122,-118.0410627
0500000US41063,Oregon,Wallowa County,7208,44953,5028,45.592984,-116.9717994
0500000US41065,Oregon,Wasco County,26682,50973,2064,45.0600051,-121.2375122
0500000US41067,Oregon,Washington County,601592,78010,1086,45.5469616,-123.1386021
0500000US41069,Oregon,Wheeler County,1332,33456,5113,44.6659766,-120.0829624
0500000US41071,Oregon,Yamhill County,107100,59484,2068,45.1771983,-123.2395303
0500000US42001,Pennsylvania,Adams County,103009,64507,1226,39.8522417,-77.2864879
0500000US42003,Pennsylvania,Allegheny County,1216045,58383,611,40.4450813,-80.0087746
0500000US42005,Pennsylvania,Armstrong County,64735,49032,2051,40.8790518,-79.4703885
0500000US42007,Pennsylvania,Beaver County,163929,55828,1201,40.6367812,-80.365865
0500000US42009,Pennsylvania,Bedford County,47888,49146,1524,39.98695499999999,-78.5660852
0500000US42011,Pennsylvania,Berks County,421164,61522,826,40.3451566,-75.9927652
0500000US42013,Pennsylvania,Blair County,121829,47969,1449,40.4531318,-78.3842227
0500000US42015,Pennsylvania,Bradford County,60323,51457,1337,41.83625019999999,-76.5488232
0500000US42017,Pennsylvania,Bucks County,628270,86055,1084,40.4107964,-75.2479061
0500000US42019,Pennsylvania,Butler County,187853,68472,1115,40.9115243,-79.8296743
0500000US42021,Pennsylvania,Cambria County,130192,45901,1074,40.4894231,-78.74762079999999
0500000US42023,Pennsylvania,Cameron County,4447,41485,1945,41.4261564,-78.1564432
0500000US42025,Pennsylvania,Carbon County,64182,53624,1457,40.901975,-75.667356
0500000US42027,Pennsylvania,Centre County,162385,58055,2017,40.8765649,-77.8367282
